 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\208Pb_208Pb.txt

 Ion = Lead [82] , Mass = 207.977 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   3.335E+00  2.802E+00    1.12 um     3587 A      2774 A   
  11.00 MeV   3.471E+00  2.673E+00    1.25 um     3873 A      3037 A   
  12.00 MeV   3.604E+00  2.557E+00    1.37 um     4150 A      3297 A   
  13.00 MeV   3.738E+00  2.452E+00    1.49 um     4418 A      3555 A   
  14.00 MeV   3.872E+00  2.357E+00    1.61 um     4676 A      3809 A   
  15.00 MeV   4.008E+00  2.270E+00    1.74 um     4924 A      4059 A   
  16.00 MeV   4.147E+00  2.190E+00    1.86 um     5164 A      4305 A   
  17.00 MeV   4.290E+00  2.116E+00    1.98 um     5394 A      4548 A   
  18.00 MeV   4.436E+00  2.048E+00    2.10 um     5615 A      4785 A   
  20.00 MeV   4.739E+00  1.927E+00    2.34 um     6032 A      5246 A   
  22.50 MeV   5.140E+00  1.796E+00    2.62 um     6508 A      5792 A   
  25.00 MeV   5.562E+00  1.685E+00    2.90 um     6933 A      6304 A   
  27.50 MeV   6.002E+00  1.588E+00    3.17 um     7313 A      6782 A   
  30.00 MeV   6.457E+00  1.503E+00    3.43 um     7653 A      7227 A   
  32.50 MeV   6.923E+00  1.428E+00    3.67 um     7957 A      7639 A   
  35.00 MeV   7.396E+00  1.362E+00    3.91 um     8230 A      8022 A   
  37.50 MeV   7.874E+00  1.302E+00    4.14 um     8475 A      8376 A   
  40.00 MeV   8.353E+00  1.247E+00    4.35 um     8696 A      8706 A   
  45.00 MeV   9.309E+00  1.153E+00    4.76 um     9085 A      9296 A   
  50.00 MeV   1.025E+01  1.073E+00    5.14 um     9407 A      9810 A   
  55.00 MeV   1.117E+01  1.005E+00    5.49 um     9678 A      1.03 um  
  60.00 MeV   1.206E+01  9.460E-01    5.82 um     9910 A      1.07 um  
  65.00 MeV   1.292E+01  8.943E-01    6.14 um     1.01 um     1.10 um  
  70.00 MeV   1.375E+01  8.486E-01    6.43 um     1.03 um     1.13 um  
  80.00 MeV   1.530E+01  7.712E-01    6.99 um     1.06 um     1.19 um  
  90.00 MeV   1.674E+01  7.081E-01    7.49 um     1.08 um     1.23 um  
 100.00 MeV   1.806E+01  6.556E-01    7.97 um     1.10 um     1.27 um  
 110.00 MeV   1.929E+01  6.110E-01    8.41 um     1.12 um     1.30 um  
 120.00 MeV   2.043E+01  5.727E-01    8.83 um     1.13 um     1.33 um  
 130.00 MeV   2.149E+01  5.393E-01    9.23 um     1.15 um     1.36 um  
 140.00 MeV   2.248E+01  5.100E-01    9.61 um     1.16 um     1.38 um  
 150.00 MeV   2.340E+01  4.841E-01    9.98 um     1.17 um     1.41 um  
 160.00 MeV   2.427E+01  4.608E-01   10.34 um     1.18 um     1.42 um  
 170.00 MeV   2.510E+01  4.400E-01   10.68 um     1.19 um     1.44 um  
 180.00 MeV   2.587E+01  4.211E-01   11.02 um     1.19 um     1.46 um  
 200.00 MeV   2.730E+01  3.882E-01   11.66 um     1.21 um     1.49 um  
 225.00 MeV   2.889E+01  3.542E-01   12.43 um     1.22 um     1.52 um  
 250.00 MeV   3.031E+01  3.261E-01   13.16 um     1.24 um     1.55 um  
 275.00 MeV   3.156E+01  3.026E-01   13.85 um     1.25 um     1.57 um  
 300.00 MeV   3.269E+01  2.824E-01   14.53 um     1.26 um     1.59 um  
 325.00 MeV   3.371E+01  2.650E-01   15.18 um     1.27 um     1.61 um  
 350.00 MeV   3.462E+01  2.498E-01   15.82 um     1.28 um     1.63 um  
 375.00 MeV   3.545E+01  2.364E-01   16.44 um     1.29 um     1.65 um  
 400.00 MeV   3.620E+01  2.244E-01   17.05 um     1.30 um     1.66 um  
 450.00 MeV   3.776E+01  2.041E-01   18.23 um     1.32 um     1.69 um  
 500.00 MeV   3.893E+01  1.874E-01   19.36 um     1.34 um     1.71 um  
 550.00 MeV   3.992E+01  1.734E-01   20.47 um     1.35 um     1.74 um  
 600.00 MeV   4.073E+01  1.614E-01   21.56 um     1.37 um     1.76 um  
 650.00 MeV   4.140E+01  1.512E-01   22.62 um     1.38 um     1.77 um  
 700.00 MeV   4.194E+01  1.422E-01   23.67 um     1.39 um     1.79 um  
 800.00 MeV   4.275E+01  1.274E-01   25.74 um     1.43 um     1.82 um  
 900.00 MeV   4.328E+01  1.155E-01   27.78 um     1.47 um     1.85 um  
   1.00 GeV   4.361E+01  1.058E-01   29.80 um     1.50 um     1.88 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1343E+02                 eV / Angstrom 
  1.1343E+03                keV / micron   
  1.1343E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4404E+02                 eV / (1E15 atoms/cm2)
  7.4166E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
