 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs/94Mo_94Mo.txt

 Ion = Molybdenum [42] , Mass = 94 amu

 Target Density =  1.0206E+01 g/cm3 = 6.5384E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   7.392E+00  8.383E-01    1.40 um     2712 A      2755 A   
  10.00 MeV   8.060E+00  7.813E-01    1.50 um     2800 A      2893 A   
  11.00 MeV   8.700E+00  7.324E-01    1.60 um     2875 A      3016 A   
  12.00 MeV   9.311E+00  6.900E-01    1.70 um     2939 A      3124 A   
  13.00 MeV   9.893E+00  6.528E-01    1.79 um     2995 A      3222 A   
  14.00 MeV   1.045E+01  6.198E-01    1.88 um     3044 A      3310 A   
  15.00 MeV   1.098E+01  5.904E-01    1.96 um     3088 A      3390 A   
  16.00 MeV   1.148E+01  5.640E-01    2.04 um     3128 A      3464 A   
  17.00 MeV   1.196E+01  5.401E-01    2.12 um     3164 A      3531 A   
  18.00 MeV   1.241E+01  5.183E-01    2.19 um     3196 A      3594 A   
  20.00 MeV   1.327E+01  4.803E-01    2.33 um     3256 A      3706 A   
  22.50 MeV   1.423E+01  4.406E-01    2.50 um     3321 A      3828 A   
  25.00 MeV   1.511E+01  4.076E-01    2.66 um     3376 A      3933 A   
  27.50 MeV   1.590E+01  3.796E-01    2.81 um     3423 A      4025 A   
  30.00 MeV   1.663E+01  3.556E-01    2.96 um     3464 A      4107 A   
  32.50 MeV   1.731E+01  3.347E-01    3.10 um     3501 A      4181 A   
  35.00 MeV   1.794E+01  3.164E-01    3.23 um     3534 A      4249 A   
  37.50 MeV   1.853E+01  3.002E-01    3.36 um     3563 A      4310 A   
  40.00 MeV   1.908E+01  2.857E-01    3.49 um     3590 A      4367 A   
  45.00 MeV   2.009E+01  2.608E-01    3.73 um     3646 A      4469 A   
  50.00 MeV   2.100E+01  2.403E-01    3.96 um     3695 A      4558 A   
  55.00 MeV   2.182E+01  2.231E-01    4.19 um     3738 A      4637 A   
  60.00 MeV   2.257E+01  2.083E-01    4.40 um     3776 A      4708 A   
  65.00 MeV   2.326E+01  1.955E-01    4.61 um     3811 A      4773 A   
  70.00 MeV   2.389E+01  1.844E-01    4.82 um     3843 A      4833 A   
  80.00 MeV   2.500E+01  1.658E-01    5.21 um     3919 A      4939 A   
  90.00 MeV   2.595E+01  1.508E-01    5.59 um     3987 A      5032 A   
