 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\120Sn_120Sn.txt

 Ion = Tin [50] , Mass = 119.902 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 120.00 MeV   2.484E+01  1.779E-01   11.54 um     9088 A      1.15 um  
 130.00 MeV   2.574E+01  1.669E-01   12.08 um     9166 A      1.16 um  
 140.00 MeV   2.656E+01  1.572E-01   12.59 um     9237 A      1.18 um  
 150.00 MeV   2.733E+01  1.487E-01   13.10 um     9302 A      1.19 um  
 160.00 MeV   2.803E+01  1.411E-01   13.59 um     9363 A      1.20 um  
 170.00 MeV   2.868E+01  1.343E-01   14.07 um     9419 A      1.21 um  
 180.00 MeV   2.928E+01  1.282E-01   14.54 um     9472 A      1.22 um  
 200.00 MeV   3.034E+01  1.176E-01   15.45 um     9612 A      1.24 um  
 225.00 MeV   3.144E+01  1.068E-01   16.56 um     9794 A      1.26 um  
 250.00 MeV   3.249E+01  9.789E-02   17.62 um     9958 A      1.27 um  
 275.00 MeV   3.343E+01  9.046E-02   18.66 um     1.01 um     1.29 um  
 300.00 MeV   3.408E+01  8.416E-02   19.67 um     1.02 um     1.30 um  
 325.00 MeV   3.463E+01  7.873E-02   20.67 um     1.04 um     1.32 um  
 350.00 MeV   3.508E+01  7.400E-02   21.65 um     1.05 um     1.33 um  
 375.00 MeV   3.543E+01  6.985E-02   22.62 um     1.06 um     1.34 um  
 400.00 MeV   3.570E+01  6.617E-02   23.58 um     1.07 um     1.35 um  
 450.00 MeV   3.604E+01  5.993E-02   25.49 um     1.11 um     1.37 um  
 500.00 MeV   3.619E+01  5.483E-02   27.39 um     1.15 um     1.39 um  
 550.00 MeV   3.619E+01  5.058E-02   29.28 um     1.18 um     1.41 um  
 600.00 MeV   3.609E+01  4.698E-02   31.17 um     1.22 um     1.42 um  
 650.00 MeV   3.592E+01  4.389E-02   33.08 um     1.25 um     1.44 um  
 700.00 MeV   3.569E+01  4.120E-02   34.99 um     1.28 um     1.45 um  
 800.00 MeV   3.515E+01  3.676E-02   38.86 um     1.40 um     1.48 um  
 900.00 MeV   3.454E+01  3.323E-02   42.80 um     1.51 um     1.51 um  
   1.00 GeV   3.390E+01  3.035E-02   46.81 um     1.62 um     1.54 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9712E+02                 eV / (1E15 atoms/cm2)
  9.6617E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
