 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\94Rb_208Pb.txt

 Ion = Rubidium [37] , Mass = 94 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   3.277E+00  4.612E-01    2.35 um     7296 A      6936 A   
  10.00 MeV   3.603E+00  4.311E-01    2.54 um     7584 A      7326 A   
  11.00 MeV   3.916E+00  4.052E-01    2.73 um     7831 A      7671 A   
  12.00 MeV   4.217E+00  3.826E-01    2.90 um     8045 A      7980 A   
  13.00 MeV   4.505E+00  3.627E-01    3.07 um     8233 A      8258 A   
  14.00 MeV   4.779E+00  3.450E-01    3.23 um     8399 A      8510 A   
  15.00 MeV   5.041E+00  3.292E-01    3.38 um     8547 A      8740 A   
  16.00 MeV   5.290E+00  3.149E-01    3.53 um     8681 A      8952 A   
  17.00 MeV   5.528E+00  3.020E-01    3.67 um     8802 A      9147 A   
  18.00 MeV   5.755E+00  2.902E-01    3.81 um     8912 A      9328 A   
  20.00 MeV   6.179E+00  2.695E-01    4.07 um     9109 A      9655 A   
  22.50 MeV   6.660E+00  2.478E-01    4.38 um     9318 A      1.00 um  
  25.00 MeV   7.097E+00  2.297E-01    4.67 um     9494 A      1.03 um  
  27.50 MeV   7.498E+00  2.143E-01    4.95 um     9645 A      1.06 um  
  30.00 MeV   7.869E+00  2.011E-01    5.21 um     9777 A      1.08 um  
  32.50 MeV   8.215E+00  1.896E-01    5.47 um     9893 A      1.11 um  
  35.00 MeV   8.541E+00  1.794E-01    5.72 um     9997 A      1.13 um  
  37.50 MeV   8.849E+00  1.704E-01    5.96 um     1.01 um     1.14 um  
  40.00 MeV   9.142E+00  1.623E-01    6.19 um     1.02 um     1.16 um  
  45.00 MeV   9.691E+00  1.485E-01    6.64 um     1.03 um     1.19 um  
  50.00 MeV   1.020E+01  1.370E-01    7.06 um     1.05 um     1.22 um  
  55.00 MeV   1.067E+01  1.273E-01    7.47 um     1.06 um     1.24 um  
  60.00 MeV   1.112E+01  1.191E-01    7.86 um     1.07 um     1.26 um  
  65.00 MeV   1.154E+01  1.119E-01    8.24 um     1.08 um     1.28 um  
  70.00 MeV   1.194E+01  1.056E-01    8.61 um     1.09 um     1.30 um  
  80.00 MeV   1.268E+01  9.509E-02    9.31 um     1.10 um     1.33 um  
  90.00 MeV   1.335E+01  8.663E-02    9.97 um     1.12 um     1.36 um  
 100.00 MeV   1.395E+01  7.967E-02   10.60 um     1.13 um     1.38 um  
 110.00 MeV   1.450E+01  7.382E-02   11.21 um     1.14 um     1.40 um  
 120.00 MeV   1.499E+01  6.884E-02   11.80 um     1.15 um     1.42 um  
 130.00 MeV   1.544E+01  6.454E-02   12.38 um     1.16 um     1.44 um  
 140.00 MeV   1.584E+01  6.078E-02   12.93 um     1.16 um     1.45 um  
 150.00 MeV   1.620E+01  5.747E-02   13.48 um     1.17 um     1.47 um  
 160.00 MeV   1.653E+01  5.453E-02   14.01 um     1.18 um     1.48 um  
 170.00 MeV   1.682E+01  5.189E-02   14.54 um     1.19 um     1.49 um  
 180.00 MeV   1.708E+01  4.952E-02   15.05 um     1.19 um     1.51 um  
