 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 08, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\96Kr_208Pb.txt

 Ion = Krypton [36] , Mass = 96 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   3.056E+00  4.464E-01    2.46 um     7644 A      7277 A   
  10.00 MeV   3.340E+00  4.172E-01    2.67 um     7953 A      7689 A   
  11.00 MeV   3.622E+00  3.920E-01    2.87 um     8220 A      8058 A   
  12.00 MeV   3.902E+00  3.701E-01    3.05 um     8452 A      8389 A   
  13.00 MeV   4.179E+00  3.508E-01    3.23 um     8656 A      8687 A   
  14.00 MeV   4.453E+00  3.336E-01    3.40 um     8835 A      8958 A   
  15.00 MeV   4.724E+00  3.183E-01    3.57 um     8994 A      9204 A   
  16.00 MeV   4.991E+00  3.044E-01    3.72 um     9136 A      9430 A   
  17.00 MeV   5.253E+00  2.919E-01    3.87 um     9264 A      9637 A   
  18.00 MeV   5.510E+00  2.805E-01    4.01 um     9379 A      9828 A   
  20.00 MeV   6.009E+00  2.604E-01    4.29 um     9582 A      1.02 um  
  22.50 MeV   6.600E+00  2.394E-01    4.60 um     9792 A      1.05 um  
  25.00 MeV   7.154E+00  2.219E-01    4.89 um     9964 A      1.08 um  
  27.50 MeV   7.670E+00  2.070E-01    5.17 um     1.01 um     1.11 um  
  30.00 MeV   8.151E+00  1.942E-01    5.43 um     1.02 um     1.13 um  
  32.50 MeV   8.597E+00  1.830E-01    5.67 um     1.03 um     1.16 um  
  35.00 MeV   9.012E+00  1.732E-01    5.91 um     1.04 um     1.17 um  
  37.50 MeV   9.398E+00  1.645E-01    6.14 um     1.05 um     1.19 um  
  40.00 MeV   9.756E+00  1.567E-01    6.36 um     1.06 um     1.21 um  
  45.00 MeV   1.040E+01  1.433E-01    6.77 um     1.07 um     1.23 um  
  50.00 MeV   1.097E+01  1.322E-01    7.17 um     1.08 um     1.26 um  
  55.00 MeV   1.146E+01  1.229E-01    7.55 um     1.09 um     1.28 um  
  60.00 MeV   1.190E+01  1.149E-01    7.92 um     1.10 um     1.30 um  
  65.00 MeV   1.229E+01  1.079E-01    8.27 um     1.11 um     1.31 um  
  70.00 MeV   1.264E+01  1.019E-01    8.62 um     1.12 um     1.33 um  
  80.00 MeV   1.325E+01  9.170E-02    9.28 um     1.13 um     1.36 um  
  90.00 MeV   1.375E+01  8.353E-02    9.92 um     1.14 um     1.38 um  
 100.00 MeV   1.418E+01  7.681E-02   10.55 um     1.16 um     1.40 um  
 110.00 MeV   1.454E+01  7.117E-02   11.15 um     1.17 um     1.42 um  
 120.00 MeV   1.486E+01  6.636E-02   11.74 um     1.17 um     1.44 um  
 130.00 MeV   1.513E+01  6.221E-02   12.32 um     1.18 um     1.46 um  
 140.00 MeV   1.537E+01  5.858E-02   12.89 um     1.19 um     1.47 um  
 150.00 MeV   1.559E+01  5.539E-02   13.46 um     1.20 um     1.48 um  
 160.00 MeV   1.577E+01  5.255E-02   14.02 um     1.20 um     1.50 um  
 170.00 MeV   1.594E+01  5.001E-02   14.57 um     1.21 um     1.51 um  
 180.00 MeV   1.609E+01  4.772E-02   15.11 um     1.22 um     1.52 um  
 200.00 MeV   1.641E+01  4.376E-02   16.19 um     1.23 um     1.54 um  
 225.00 MeV   1.674E+01  3.971E-02   17.51 um     1.26 um     1.57 um  
 250.00 MeV   1.694E+01  3.639E-02   18.81 um     1.28 um     1.59 um  
 275.00 MeV   1.710E+01  3.362E-02   20.10 um     1.30 um     1.62 um  
 300.00 MeV   1.720E+01  3.126E-02   21.38 um     1.31 um     1.64 um  
 325.00 MeV   1.726E+01  2.924E-02   22.65 um     1.33 um     1.66 um  
 350.00 MeV   1.729E+01  2.748E-02   23.92 um     1.35 um     1.67 um  
 375.00 MeV   1.729E+01  2.593E-02   25.19 um     1.37 um     1.69 um  
 400.00 MeV   1.727E+01  2.456E-02   26.46 um     1.38 um     1.71 um  
 450.00 MeV   1.718E+01  2.223E-02   29.01 um     1.44 um     1.74 um  
 500.00 MeV   1.703E+01  2.033E-02   31.58 um     1.49 um     1.78 um  
 550.00 MeV   1.686E+01  1.875E-02   34.18 um     1.54 um     1.81 um  
 600.00 MeV   1.666E+01  1.741E-02   36.80 um     1.60 um     1.84 um  
 650.00 MeV   1.645E+01  1.626E-02   39.46 um     1.65 um     1.87 um  
 700.00 MeV   1.624E+01  1.527E-02   42.15 um     1.70 um     1.90 um  
 800.00 MeV   1.581E+01  1.361E-02   47.64 um     1.88 um     1.96 um  
 900.00 MeV   1.538E+01  1.230E-02   53.29 um     2.06 um     2.02 um  
   1.00 GeV   1.497E+01  1.123E-02   59.09 um     2.23 um     2.08 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1343E+02                 eV / Angstrom 
  1.1343E+03                keV / micron   
  1.1343E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4539E+02                 eV / (1E15 atoms/cm2)
  2.3894E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
