 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\142Gd_206Pb.txt

 Ion = Gadolinium [64] , Mass = 142 amu

 Target Density =  1.1344E+01 g/cm3 = 3.3161E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   3.400E+00  1.459E+00    1.59 um     5289 A      4497 A   
  11.00 MeV   3.694E+00  1.383E+00    1.74 um     5601 A      4853 A   
  12.00 MeV   3.980E+00  1.316E+00    1.88 um     5884 A      5185 A   
  13.00 MeV   4.259E+00  1.255E+00    2.02 um     6143 A      5496 A   
  14.00 MeV   4.529E+00  1.201E+00    2.15 um     6380 A      5787 A   
  15.00 MeV   4.793E+00  1.152E+00    2.28 um     6598 A      6061 A   
  16.00 MeV   5.049E+00  1.108E+00    2.41 um     6800 A      6318 A   
  17.00 MeV   5.299E+00  1.067E+00    2.53 um     6986 A      6561 A   
  18.00 MeV   5.543E+00  1.030E+00    2.65 um     7159 A      6790 A   
  20.00 MeV   6.016E+00  9.631E-01    2.88 um     7472 A      7213 A   
  22.50 MeV   6.583E+00  8.926E-01    3.16 um     7810 A      7683 A   
  25.00 MeV   7.129E+00  8.330E-01    3.41 um     8100 A      8101 A   
  27.50 MeV   7.658E+00  7.818E-01    3.66 um     8351 A      8474 A   
  30.00 MeV   8.174E+00  7.372E-01    3.89 um     8570 A      8810 A   
  32.50 MeV   8.677E+00  6.981E-01    4.12 um     8764 A      9114 A   
  35.00 MeV   9.169E+00  6.634E-01    4.33 um     8935 A      9391 A   
