 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 10, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\58Ni_58Ni.txt

 Ion = Nickel [28] , Mass = 58 amu

 Target Density =  8.8955E+00 g/cm3 = 9.2360E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   7.344E+00  3.515E-01    2.33 um     3589 A      4095 A   
  10.00 MeV   8.240E+00  3.252E-01    2.46 um     3651 A      4221 A   
  11.00 MeV   9.095E+00  3.029E-01    2.58 um     3699 A      4326 A   
  12.00 MeV   9.904E+00  2.838E-01    2.69 um     3739 A      4414 A   
  13.00 MeV   1.067E+01  2.671E-01    2.80 um     3773 A      4490 A   
  14.00 MeV   1.138E+01  2.525E-01    2.90 um     3801 A      4555 A   
  15.00 MeV   1.205E+01  2.396E-01    2.99 um     3825 A      4613 A   
  16.00 MeV   1.268E+01  2.280E-01    3.07 um     3847 A      4665 A   
  17.00 MeV   1.327E+01  2.176E-01    3.16 um     3866 A      4711 A   
  18.00 MeV   1.382E+01  2.082E-01    3.24 um     3883 A      4753 A   
  20.00 MeV   1.483E+01  1.918E-01    3.39 um     3914 A      4826 A   
  22.50 MeV   1.592E+01  1.749E-01    3.57 um     3949 A      4902 A   
  25.00 MeV   1.686E+01  1.610E-01    3.74 um     3977 A      4966 A   
  27.50 MeV   1.767E+01  1.493E-01    3.90 um     4002 A      5021 A   
  30.00 MeV   1.837E+01  1.393E-01    4.05 um     4023 A      5069 A   
  32.50 MeV   1.899E+01  1.307E-01    4.20 um     4042 A      5111 A   
  35.00 MeV   1.953E+01  1.232E-01    4.34 um     4059 A      5150 A   
  37.50 MeV   2.002E+01  1.165E-01    4.48 um     4075 A      5185 A   
  40.00 MeV   2.044E+01  1.106E-01    4.62 um     4089 A      5217 A   
  45.00 MeV   2.116E+01  1.005E-01    4.89 um     4124 A      5274 A   
  50.00 MeV   2.174E+01  9.226E-02    5.15 um     4155 A      5324 A   
  55.00 MeV   2.221E+01  8.534E-02    5.40 um     4184 A      5368 A   
  60.00 MeV   2.259E+01  7.946E-02    5.65 um     4210 A      5409 A   
  65.00 MeV   2.289E+01  7.439E-02    5.89 um     4235 A      5446 A   
  70.00 MeV   2.314E+01  6.997E-02    6.14 um     4259 A      5480 A   
  80.00 MeV   2.348E+01  6.264E-02    6.62 um     4330 A      5543 A   
  90.00 MeV   2.369E+01  5.679E-02    7.09 um     4397 A      5598 A   
 100.00 MeV   2.378E+01  5.200E-02    7.56 um     4461 A      5650 A   
 110.00 MeV   2.380E+01  4.801E-02    8.03 um     4523 A      5697 A   
 120.00 MeV   2.387E+01  4.462E-02    8.50 um     4584 A      5742 A   
 130.00 MeV   2.397E+01  4.171E-02    8.97 um     4643 A      5785 A   
 140.00 MeV   2.390E+01  3.918E-02    9.44 um     4700 A      5825 A   
 150.00 MeV   2.383E+01  3.695E-02    9.91 um     4757 A      5864 A   
 160.00 MeV   2.374E+01  3.498E-02   10.38 um     4814 A      5902 A   
 170.00 MeV   2.362E+01  3.323E-02   10.86 um     4869 A      5939 A   
 180.00 MeV   2.349E+01  3.165E-02   11.33 um     4925 A      5975 A   
 200.00 MeV   2.318E+01  2.893E-02   12.29 um     5127 A      6045 A   
 225.00 MeV   2.275E+01  2.616E-02   13.51 um     5430 A      6130 A   
 250.00 MeV   2.229E+01  2.390E-02   14.76 um     5728 A      6213 A   
 275.00 MeV   2.183E+01  2.202E-02   16.03 um     6023 A      6295 A   
 300.00 MeV   2.136E+01  2.043E-02   17.33 um     6315 A      6377 A   
 325.00 MeV   2.090E+01  1.906E-02   18.66 um     6606 A      6459 A   
 350.00 MeV   2.045E+01  1.788E-02   20.02 um     6897 A      6542 A   
 375.00 MeV   2.001E+01  1.684E-02   21.41 um     7188 A      6626 A   
 400.00 MeV   1.958E+01  1.593E-02   22.83 um     7479 A      6711 A   
 450.00 MeV   1.877E+01  1.438E-02   25.76 um     8581 A      6885 A   
 500.00 MeV   1.801E+01  1.312E-02   28.81 um     9637 A      7066 A   
 550.00 MeV   1.731E+01  1.207E-02   31.99 um     1.07 um     7254 A   
