 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\206Hg_120Sn.txt

 Ion = Mercury [80] , Mass = 206 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.669E+00  3.410E+00    1.34 um     2957 A      2471 A   
  11.00 MeV   5.926E+00  3.240E+00    1.47 um     3169 A      2692 A   
  12.00 MeV   6.180E+00  3.089E+00    1.61 um     3369 A      2906 A   
  13.00 MeV   6.431E+00  2.953E+00    1.75 um     3560 A      3115 A   
  14.00 MeV   6.682E+00  2.830E+00    1.88 um     3740 A      3319 A   
  15.00 MeV   6.933E+00  2.719E+00    2.01 um     3911 A      3517 A   
  16.00 MeV   7.185E+00  2.618E+00    2.15 um     4074 A      3709 A   
  17.00 MeV   7.438E+00  2.525E+00    2.28 um     4228 A      3895 A   
  18.00 MeV   7.693E+00  2.439E+00    2.40 um     4374 A      4075 A   
  20.00 MeV   8.208E+00  2.286E+00    2.65 um     4650 A      4419 A   
  22.50 MeV   8.862E+00  2.124E+00    2.96 um     4960 A      4819 A   
  25.00 MeV   9.525E+00  1.986E+00    3.24 um     5233 A      5187 A   
  27.50 MeV   1.019E+01  1.867E+00    3.52 um     5474 A      5525 A   
  30.00 MeV   1.087E+01  1.763E+00    3.79 um     5688 A      5836 A   
  32.50 MeV   1.154E+01  1.672E+00    4.04 um     5879 A      6123 A   
  35.00 MeV   1.221E+01  1.590E+00    4.28 um     6049 A      6388 A   
  37.50 MeV   1.288E+01  1.517E+00    4.52 um     6203 A      6633 A   
  40.00 MeV   1.354E+01  1.452E+00    4.74 um     6341 A      6860 A   
  45.00 MeV   1.484E+01  1.338E+00    5.17 um     6594 A      7267 A   
  50.00 MeV   1.609E+01  1.243E+00    5.57 um     6805 A      7622 A   
  55.00 MeV   1.731E+01  1.162E+00    5.94 um     6985 A      7933 A   
  60.00 MeV   1.848E+01  1.092E+00    6.29 um     7139 A      8210 A   
  65.00 MeV   1.960E+01  1.030E+00    6.63 um     7273 A      8457 A   
  70.00 MeV   2.068E+01  9.762E-01    6.94 um     7391 A      8680 A   
  80.00 MeV   2.271E+01  8.850E-01    7.54 um     7611 A      9066 A   
  90.00 MeV   2.459E+01  8.110E-01    8.09 um     7790 A      9391 A   
 100.00 MeV   2.632E+01  7.494E-01    8.61 um     7940 A      9669 A   
 110.00 MeV   2.793E+01  6.974E-01    9.09 um     8068 A      9911 A   
 120.00 MeV   2.942E+01  6.528E-01    9.56 um     8178 A      1.01 um  
 130.00 MeV   3.081E+01  6.141E-01   10.00 um     8276 A      1.03 um  
 140.00 MeV   3.212E+01  5.801E-01   10.42 um     8362 A      1.05 um  
 150.00 MeV   3.333E+01  5.500E-01   10.83 um     8440 A      1.06 um  
 160.00 MeV   3.447E+01  5.231E-01   11.23 um     8511 A      1.08 um  
 170.00 MeV   3.555E+01  4.990E-01   11.61 um     8576 A      1.09 um  
 180.00 MeV   3.655E+01  4.772E-01   11.98 um     8635 A      1.10 um  
 200.00 MeV   3.839E+01  4.394E-01   12.70 um     8771 A      1.13 um  
 225.00 MeV   4.041E+01  4.003E-01   13.56 um     8934 A      1.15 um  
 250.00 MeV   4.216E+01  3.682E-01   14.38 um     9077 A      1.17 um  
 275.00 MeV   4.368E+01  3.412E-01   15.17 um     9205 A      1.19 um  
 300.00 MeV   4.501E+01  3.182E-01   15.94 um     9321 A      1.20 um  
 325.00 MeV   4.617E+01  2.983E-01   16.68 um     9427 A      1.22 um  
 350.00 MeV   4.718E+01  2.810E-01   17.41 um     9526 A      1.23 um  
 375.00 MeV   4.807E+01  2.657E-01   18.12 um     9619 A      1.25 um  
 400.00 MeV   4.885E+01  2.521E-01   18.83 um     9706 A      1.26 um  
 450.00 MeV   5.058E+01  2.290E-01   20.20 um     9961 A      1.28 um  
 500.00 MeV   5.175E+01  2.100E-01   21.53 um     1.02 um     1.30 um  
 550.00 MeV   5.271E+01  1.942E-01   22.84 um     1.04 um     1.32 um  
 600.00 MeV   5.346E+01  1.807E-01   24.13 um     1.06 um     1.33 um  
 650.00 MeV   5.404E+01  1.691E-01   25.40 um     1.08 um     1.35 um  
 700.00 MeV   5.450E+01  1.590E-01   26.66 um     1.10 um     1.36 um  
 800.00 MeV   5.510E+01  1.422E-01   29.15 um     1.16 um     1.39 um  
 900.00 MeV   5.542E+01  1.289E-01   31.63 um     1.22 um     1.41 um  
   1.00 GeV   5.555E+01  1.180E-01   34.10 um     1.27 um     1.44 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9712E+02                 eV / (1E15 atoms/cm2)
  5.2044E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
