 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 17, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\109Ag_109Ag.txt

 Ion = Silver [47] , Mass = 109 amu

 Target Density =  1.0473E+01 g/cm3 = 5.7861E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ag     47    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.332E+00  9.707E-01    1.77 um     3879 A      3787 A   
  11.00 MeV   5.854E+00  9.120E-01    1.91 um     4023 A      4001 A   
  12.00 MeV   6.369E+00  8.608E-01    2.03 um     4146 A      4192 A   
  13.00 MeV   6.875E+00  8.158E-01    2.15 um     4253 A      4364 A   
  14.00 MeV   7.371E+00  7.759E-01    2.27 um     4347 A      4518 A   
  15.00 MeV   7.856E+00  7.401E-01    2.37 um     4429 A      4658 A   
  16.00 MeV   8.330E+00  7.079E-01    2.47 um     4503 A      4785 A   
  17.00 MeV   8.791E+00  6.787E-01    2.57 um     4568 A      4901 A   
  18.00 MeV   9.241E+00  6.521E-01    2.67 um     4627 A      5008 A   
  20.00 MeV   1.010E+01  6.053E-01    2.84 um     4732 A      5197 A   
  22.50 MeV   1.112E+01  5.565E-01    3.05 um     4841 A      5398 A   
  25.00 MeV   1.207E+01  5.157E-01    3.24 um     4930 A      5569 A   
  27.50 MeV   1.296E+01  4.810E-01    3.41 um     5005 A      5715 A   
  30.00 MeV   1.380E+01  4.512E-01    3.58 um     5068 A      5844 A   
  32.50 MeV   1.458E+01  4.253E-01    3.74 um     5124 A      5957 A   
  35.00 MeV   1.532E+01  4.024E-01    3.89 um     5172 A      6058 A   
  37.50 MeV   1.602E+01  3.821E-01    4.04 um     5214 A      6150 A   
  40.00 MeV   1.668E+01  3.640E-01    4.18 um     5253 A      6233 A   
  45.00 MeV   1.790E+01  3.329E-01    4.44 um     5325 A      6378 A   
  50.00 MeV   1.901E+01  3.071E-01    4.69 um     5385 A      6503 A   
  55.00 MeV   2.002E+01  2.854E-01    4.93 um     5437 A      6611 A   
  60.00 MeV   2.094E+01  2.668E-01    5.16 um     5482 A      6706 A   
  65.00 MeV   2.178E+01  2.506E-01    5.37 um     5521 A      6791 A   
  70.00 MeV   2.256E+01  2.365E-01    5.59 um     5557 A      6868 A   
  80.00 MeV   2.395E+01  2.129E-01    5.99 um     5633 A      7003 A   
  90.00 MeV   2.514E+01  1.940E-01    6.37 um     5698 A      7117 A   
 100.00 MeV   2.618E+01  1.783E-01    6.74 um     5754 A      7217 A   
 110.00 MeV   2.709E+01  1.652E-01    7.09 um     5804 A      7305 A   
 120.00 MeV   2.788E+01  1.541E-01    7.43 um     5850 A      7385 A   
 130.00 MeV   2.858E+01  1.444E-01    7.77 um     5892 A      7457 A   
 140.00 MeV   2.920E+01  1.360E-01    8.10 um     5931 A      7523 A   
 150.00 MeV   2.974E+01  1.286E-01    8.42 um     5967 A      7585 A   
 160.00 MeV   3.022E+01  1.220E-01    8.73 um     6001 A      7642 A   
 170.00 MeV   3.065E+01  1.161E-01    9.05 um     6034 A      7696 A   
 180.00 MeV   3.103E+01  1.108E-01    9.35 um     6065 A      7747 A   
 200.00 MeV   3.165E+01  1.016E-01    9.96 um     6152 A      7841 A   
 225.00 MeV   3.235E+01  9.216E-02   10.70 um     6272 A      7948 A   
 250.00 MeV   3.297E+01  8.445E-02   11.43 um     6383 A      8044 A   
 275.00 MeV   3.334E+01  7.801E-02   12.14 um     6487 A      8133 A   
 300.00 MeV   3.370E+01  7.255E-02   12.85 um     6587 A      8215 A   
 325.00 MeV   3.396E+01  6.785E-02   13.56 um     6682 A      8293 A   
