 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\146Gd_94Mo.txt

 Ion = Gadolinium [64] , Mass = 146 amu

 Target Density =  1.0206E+01 g/cm3 = 6.5384E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   7.107E+00  2.175E+00    1.10 um     2185 A      2005 A   
  11.00 MeV   7.640E+00  2.053E+00    1.19 um     2296 A      2149 A   
  12.00 MeV   8.154E+00  1.946E+00    1.29 um     2395 A      2283 A   
  13.00 MeV   8.649E+00  1.851E+00    1.38 um     2484 A      2407 A   
  14.00 MeV   9.128E+00  1.767E+00    1.46 um     2565 A      2523 A   
  15.00 MeV   9.591E+00  1.690E+00    1.55 um     2639 A      2631 A   
  16.00 MeV   1.004E+01  1.621E+00    1.63 um     2707 A      2732 A   
  17.00 MeV   1.048E+01  1.558E+00    1.70 um     2770 A      2827 A   
  18.00 MeV   1.090E+01  1.501E+00    1.78 um     2827 A      2917 A   
  20.00 MeV   1.172E+01  1.399E+00    1.93 um     2934 A      3081 A   
  22.50 MeV   1.270E+01  1.292E+00    2.10 um     3049 A      3263 A   
  25.00 MeV   1.364E+01  1.201E+00    2.26 um     3148 A      3423 A   
  27.50 MeV   1.455E+01  1.124E+00    2.42 um     3233 A      3566 A   
  30.00 MeV   1.543E+01  1.058E+00    2.57 um     3307 A      3694 A   
  32.50 MeV   1.630E+01  9.995E-01    2.71 um     3372 A      3810 A   
  35.00 MeV   1.714E+01  9.480E-01    2.84 um     3430 A      3915 A   
  37.50 MeV   1.796E+01  9.021E-01    2.97 um     3482 A      4011 A   
  40.00 MeV   1.877E+01  8.609E-01    3.10 um     3528 A      4098 A   
  45.00 MeV   2.032E+01  7.899E-01    3.33 um     3615 A      4254 A   
