 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\28Mg_93Nb.txt

 Ion = Magnesium [12] , Mass = 28 amu

 Target Density =  8.5700E+00 g/cm3 = 5.5549E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.806E+00  3.572E-02    2.40 um     3146 A      3715 A   
   9.00 MeV   7.043E+00  3.257E-02    2.57 um     3180 A      3782 A   
  10.00 MeV   7.224E+00  2.997E-02    2.73 um     3210 A      3842 A   
  11.00 MeV   7.362E+00  2.779E-02    2.89 um     3238 A      3897 A   
  12.00 MeV   7.465E+00  2.593E-02    3.04 um     3263 A      3948 A   
  13.00 MeV   7.542E+00  2.432E-02    3.19 um     3286 A      3994 A   
  14.00 MeV   7.597E+00  2.292E-02    3.35 um     3309 A      4039 A   
  15.00 MeV   7.635E+00  2.168E-02    3.50 um     3330 A      4080 A   
  16.00 MeV   7.658E+00  2.058E-02    3.65 um     3350 A      4120 A   
  17.00 MeV   7.669E+00  1.959E-02    3.80 um     3370 A      4159 A   
  18.00 MeV   7.670E+00  1.870E-02    3.95 um     3389 A      4195 A   
  20.00 MeV   7.650E+00  1.716E-02    4.25 um     3439 A      4266 A   
  22.50 MeV   7.593E+00  1.558E-02    4.63 um     3507 A      4349 A   
  25.00 MeV   7.514E+00  1.429E-02    5.02 um     3574 A      4429 A   
  27.50 MeV   7.420E+00  1.321E-02    5.41 um     3640 A      4506 A   
  30.00 MeV   7.317E+00  1.229E-02    5.80 um     3705 A      4580 A   
  32.50 MeV   7.209E+00  1.150E-02    6.20 um     3771 A      4654 A   
  35.00 MeV   7.097E+00  1.081E-02    6.61 um     3836 A      4727 A   
  37.50 MeV   6.985E+00  1.021E-02    7.02 um     3902 A      4799 A   
  40.00 MeV   6.873E+00  9.669E-03    7.44 um     3969 A      4871 A   
  45.00 MeV   6.653E+00  8.758E-03    8.30 um     4192 A      5015 A   
  50.00 MeV   6.441E+00  8.015E-03    9.19 um     4417 A      5160 A   
  55.00 MeV   6.240E+00  7.394E-03   10.10 um     4644 A      5307 A   
  60.00 MeV   6.120E+00  6.869E-03   11.05 um     4871 A      5457 A   
  65.00 MeV   5.992E+00  6.418E-03   12.01 um     5096 A      5608 A   
  70.00 MeV   5.853E+00  6.026E-03   12.99 um     5322 A      5761 A   
  80.00 MeV   5.600E+00  5.377E-03   15.02 um     6121 A      6075 A   
  90.00 MeV   5.369E+00  4.861E-03   17.15 um     6887 A      6401 A   
 100.00 MeV   5.157E+00  4.441E-03   19.36 um     7633 A      6738 A   
 110.00 MeV   4.963E+00  4.091E-03   21.66 um     8367 A      7088 A   
 120.00 MeV   4.785E+00  3.796E-03   24.05 um     9091 A      7449 A   
 130.00 MeV   4.622E+00  3.542E-03   26.53 um     9811 A      7823 A   
 140.00 MeV   4.473E+00  3.322E-03   29.09 um     1.05 um     8208 A   
 150.00 MeV   4.335E+00  3.129E-03   31.74 um     1.12 um     8606 A   
 160.00 MeV   4.207E+00  2.959E-03   34.47 um     1.20 um     9014 A   
 170.00 MeV   4.088E+00  2.807E-03   37.28 um     1.27 um     9434 A   
 180.00 MeV   3.978E+00  2.671E-03   40.17 um     1.34 um     9865 A   
 200.00 MeV   3.778E+00  2.437E-03   46.18 um     1.60 um     1.08 um  
 225.00 MeV   3.560E+00  2.199E-03   54.13 um     1.97 um     1.19 um  
 250.00 MeV   3.372E+00  2.005E-03   62.54 um     2.32 um     1.32 um  
 275.00 MeV   3.206E+00  1.844E-03   71.41 um     2.65 um     1.45 um  
 300.00 MeV   3.057E+00  1.709E-03   80.72 um     2.97 um     1.58 um  
 325.00 MeV   2.924E+00  1.593E-03   90.47 um     3.29 um     1.72 um  
 350.00 MeV   2.803E+00  1.492E-03  100.65 um     3.61 um     1.87 um  
 375.00 MeV   2.692E+00  1.404E-03  111.26 um     3.93 um     2.02 um  
 400.00 MeV   2.591E+00  1.326E-03  122.29 um     4.24 um     2.17 um  
 450.00 MeV   2.409E+00  1.195E-03  145.64 um     5.41 um     2.50 um  
 500.00 MeV   2.251E+00  1.089E-03  170.68 um     6.49 um     2.84 um  
 550.00 MeV   2.111E+00  1.001E-03  197.43 um     7.55 um     3.21 um  
 600.00 MeV   1.988E+00  9.261E-04  225.89 um     8.59 um     3.59 um  
 650.00 MeV   1.878E+00  8.625E-04  256.08 um     9.63 um     4.00 um  
 700.00 MeV   1.779E+00  8.075E-04  287.99 um    10.67 um     4.42 um  
 800.00 MeV   1.610E+00  7.169E-04  356.92 um    14.52 um     5.33 um  
 900.00 MeV   1.475E+00  6.454E-04  432.62 um    18.11 um     6.32 um  
   1.00 GeV   1.363E+00  5.874E-04  514.89 um    21.60 um     7.39 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.5697E+01                 eV / Angstrom 
  8.5697E+02                keV / micron   
  8.5697E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.5427E+02                 eV / (1E15 atoms/cm2)
  6.6231E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
