 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 08, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\96Kr_Si.txt

 Ion = Krypton [36] , Mass = 96 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.999E+03  2.188E+02    4.09 um     3594 A      4255 A   
  10.00 MeV   3.190E+03  2.028E+02    4.39 um     3697 A      4422 A   
  11.00 MeV   3.372E+03  1.893E+02    4.67 um     3786 A      4570 A   
  12.00 MeV   3.545E+03  1.776E+02    4.95 um     3864 A      4703 A   
  13.00 MeV   3.712E+03  1.675E+02    5.21 um     3933 A      4823 A   
  14.00 MeV   3.873E+03  1.585E+02    5.46 um     3996 A      4933 A   
  15.00 MeV   4.028E+03  1.506E+02    5.70 um     4052 A      5033 A   
  16.00 MeV   4.177E+03  1.435E+02    5.93 um     4103 A      5125 A   
  17.00 MeV   4.321E+03  1.371E+02    6.16 um     4150 A      5210 A   
  18.00 MeV   4.460E+03  1.313E+02    6.38 um     4193 A      5290 A   
  20.00 MeV   4.724E+03  1.211E+02    6.80 um     4290 A      5433 A   
  22.50 MeV   5.027E+03  1.107E+02    7.30 um     4404 A      5588 A   
  25.00 MeV   5.304E+03  1.020E+02    7.77 um     4503 A      5723 A   
  27.50 MeV   5.558E+03  9.473E+01    8.22 um     4589 A      5842 A   
  30.00 MeV   5.789E+03  8.850E+01    8.65 um     4666 A      5949 A   
  32.50 MeV   6.002E+03  8.310E+01    9.07 um     4735 A      6045 A   
  35.00 MeV   6.197E+03  7.838E+01    9.47 um     4798 A      6133 A   
  37.50 MeV   6.377E+03  7.421E+01    9.86 um     4856 A      6213 A   
  40.00 MeV   6.543E+03  7.050E+01   10.24 um     4910 A      6288 A   
  45.00 MeV   6.839E+03  6.417E+01   10.98 um     5060 A      6422 A   
  50.00 MeV   7.097E+03  5.896E+01   11.69 um     5194 A      6540 A   
  55.00 MeV   7.322E+03  5.459E+01   12.38 um     5314 A      6647 A   
  60.00 MeV   7.521E+03  5.088E+01   13.04 um     5425 A      6743 A   
  65.00 MeV   7.698E+03  4.767E+01   13.70 um     5527 A      6831 A   
  70.00 MeV   7.856E+03  4.487E+01   14.33 um     5622 A      6913 A   
  80.00 MeV   8.129E+03  4.022E+01   15.58 um     5928 A      7060 A   
  90.00 MeV   8.356E+03  3.650E+01   16.78 um     6201 A      7191 A   
 100.00 MeV   8.547E+03  3.346E+01   17.96 um     6448 A      7309 A   
 110.00 MeV   8.709E+03  3.091E+01   19.11 um     6676 A      7417 A   
 120.00 MeV   8.849E+03  2.875E+01   20.25 um     6888 A      7518 A   
 130.00 MeV   8.970E+03  2.689E+01   21.36 um     7088 A      7611 A   
 140.00 MeV   9.075E+03  2.527E+01   22.47 um     7276 A      7699 A   
 150.00 MeV   9.166E+03  2.385E+01   23.56 um     7456 A      7782 A   
 160.00 MeV   9.246E+03  2.259E+01   24.64 um     7628 A      7862 A   
 170.00 MeV   9.315E+03  2.147E+01   25.72 um     7793 A      7937 A   
 180.00 MeV   9.376E+03  2.046E+01   26.79 um     7952 A      8010 A   
 200.00 MeV   9.480E+03  1.871E+01   28.90 um     8521 A      8148 A   
 225.00 MeV   9.486E+03  1.693E+01   31.53 um     9325 A      8308 A   
 250.00 MeV   9.466E+03  1.548E+01   34.16 um     1.01 um     8460 A   
 275.00 MeV   9.450E+03  1.427E+01   36.80 um     1.08 um     8605 A   
 300.00 MeV   9.417E+03  1.325E+01   39.45 um     1.14 um     8744 A   
 325.00 MeV   9.371E+03  1.237E+01   42.11 um     1.20 um     8879 A   
 350.00 MeV   9.314E+03  1.161E+01   44.78 um     1.26 um     9011 A   
 375.00 MeV   9.250E+03  1.094E+01   47.47 um     1.32 um     9139 A   
 400.00 MeV   9.178E+03  1.035E+01   50.18 um     1.38 um     9266 A   
 450.00 MeV   9.021E+03  9.346E+00   55.67 um     1.58 um     9514 A   
 500.00 MeV   8.851E+03  8.532E+00   61.26 um     1.77 um     9758 A   
 550.00 MeV   8.674E+03  7.855E+00   66.96 um     1.95 um    10000 A   
 600.00 MeV   8.493E+03  7.283E+00   72.78 um     2.12 um     1.02 um  
 650.00 MeV   8.312E+03  6.793E+00   78.72 um     2.28 um     1.05 um  
 700.00 MeV   8.132E+03  6.368E+00   84.80 um     2.44 um     1.07 um  
 800.00 MeV   7.781E+03  5.667E+00   97.36 um     3.02 um     1.12 um  
 900.00 MeV   7.446E+03  5.112E+00  110.50 um     3.55 um     1.17 um  
   1.00 GeV   7.129E+03  4.661E+00  124.22 um     4.05 um     1.23 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  4.3083E-03                keV / (ug/cm2) 
  4.3083E-03                MeV / (mg/cm2) 
  4.3083E+00                keV / (mg/cm2) 
  2.0093E-01                 eV / (1E15 atoms/cm2)
  2.4895E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
