 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 10, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\144Ba_si.txt

 Ion = Barium [56] , Mass = 144 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.112E+01  2.625E+00    3.35 um     3328 A      3641 A   
  10.00 MeV   1.202E+01  2.452E+00    3.65 um     3489 A      3871 A   
  11.00 MeV   1.288E+01  2.304E+00    3.93 um     3630 A      4080 A   
  12.00 MeV   1.371E+01  2.174E+00    4.21 um     3755 A      4270 A   
  13.00 MeV   1.451E+01  2.060E+00    4.47 um     3865 A      4444 A   
  14.00 MeV   1.527E+01  1.959E+00    4.72 um     3965 A      4604 A   
  15.00 MeV   1.600E+01  1.868E+00    4.96 um     4055 A      4752 A   
  16.00 MeV   1.670E+01  1.787E+00    5.19 um     4137 A      4888 A   
  17.00 MeV   1.737E+01  1.713E+00    5.42 um     4212 A      5016 A   
  18.00 MeV   1.800E+01  1.645E+00    5.64 um     4282 A      5135 A   
  20.00 MeV   1.919E+01  1.527E+00    6.06 um     4425 A      5351 A   
  22.50 MeV   2.052E+01  1.404E+00    6.56 um     4589 A      5589 A   
  25.00 MeV   2.172E+01  1.301E+00    7.04 um     4730 A      5799 A   
  27.50 MeV   2.280E+01  1.213E+00    7.49 um     4853 A      5986 A   
  30.00 MeV   2.378E+01  1.138E+00    7.93 um     4962 A      6154 A   
  32.50 MeV   2.468E+01  1.072E+00    8.35 um     5061 A      6307 A   
  35.00 MeV   2.551E+01  1.014E+00    8.76 um     5151 A      6448 A   
  37.50 MeV   2.629E+01  9.632E-01    9.16 um     5233 A      6578 A   
  40.00 MeV   2.701E+01  9.174E-01    9.55 um     5309 A      6699 A   
  45.00 MeV   2.836E+01  8.388E-01   10.30 um     5496 A      6918 A   
  50.00 MeV   2.959E+01  7.738E-01   11.02 um     5660 A      7113 A   
  55.00 MeV   3.074E+01  7.189E-01   11.71 um     5806 A      7287 A   
  60.00 MeV   3.183E+01  6.720E-01   12.38 um     5937 A      7445 A   
  65.00 MeV   3.287E+01  6.314E-01   13.03 um     6057 A      7589 A   
  70.00 MeV   3.386E+01  5.957E-01   13.67 um     6167 A      7722 A   
  80.00 MeV   3.577E+01  5.362E-01   14.88 um     6475 A      7958 A   
  90.00 MeV   3.757E+01  4.884E-01   16.04 um     6740 A      8165 A   
 100.00 MeV   3.930E+01  4.490E-01   17.14 um     6971 A      8347 A   
 110.00 MeV   4.095E+01  4.160E-01   18.20 um     7176 A      8509 A   
 120.00 MeV   4.253E+01  3.878E-01   19.22 um     7359 A      8656 A   
 130.00 MeV   4.405E+01  3.635E-01   20.21 um     7525 A      8789 A   
 140.00 MeV   4.550E+01  3.423E-01   21.16 um     7676 A      8911 A   
 150.00 MeV   4.690E+01  3.236E-01   22.08 um     7815 A      9023 A   
