 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 29, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\104Pd_Si.txt

 Ion = Palladium [46] , Mass = 104 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   3.316E+03  3.496E+02    3.48 um     3340 A      3822 A   
  10.00 MeV   3.560E+03  3.250E+02    3.74 um     3446 A      3992 A   
  11.00 MeV   3.783E+03  3.041E+02    3.99 um     3537 A      4144 A   
  12.00 MeV   3.988E+03  2.859E+02    4.23 um     3617 A      4279 A   
  13.00 MeV   4.176E+03  2.701E+02    4.45 um     3689 A      4402 A   
  14.00 MeV   4.350E+03  2.561E+02    4.67 um     3753 A      4515 A   
  15.00 MeV   4.510E+03  2.436E+02    4.88 um     3811 A      4618 A   
  16.00 MeV   4.659E+03  2.324E+02    5.09 um     3864 A      4714 A   
  17.00 MeV   4.798E+03  2.223E+02    5.29 um     3913 A      4803 A   
  18.00 MeV   4.928E+03  2.132E+02    5.48 um     3959 A      4886 A   
  20.00 MeV   5.166E+03  1.971E+02    5.86 um     4058 A      5037 A   
  22.50 MeV   5.430E+03  1.805E+02    6.31 um     4176 A      5205 A   
  25.00 MeV   5.667E+03  1.667E+02    6.75 um     4279 A      5353 A   
  27.50 MeV   5.883E+03  1.551E+02    7.17 um     4371 A      5486 A   
  30.00 MeV   6.084E+03  1.451E+02    7.57 um     4454 A      5607 A   
  32.50 MeV   6.274E+03  1.364E+02    7.96 um     4530 A      5717 A   
  35.00 MeV   6.454E+03  1.288E+02    8.35 um     4599 A      5819 A   
  37.50 MeV   6.627E+03  1.221E+02    8.72 um     4663 A      5913 A   
  40.00 MeV   6.793E+03  1.161E+02    9.09 um     4723 A      6001 A   
  45.00 MeV   7.111E+03  1.058E+02    9.79 um     4881 A      6160 A   
  50.00 MeV   7.413E+03  9.740E+01   10.47 um     5020 A      6301 A   
  55.00 MeV   7.702E+03  9.030E+01   11.12 um     5144 A      6428 A   
  60.00 MeV   7.979E+03  8.425E+01   11.75 um     5256 A      6542 A   
  65.00 MeV   8.246E+03  7.902E+01   12.36 um     5357 A      6647 A   
  70.00 MeV   8.502E+03  7.445E+01   12.95 um     5451 A      6742 A   
  80.00 MeV   8.986E+03  6.684E+01   14.08 um     5728 A      6913 A   
  90.00 MeV   9.435E+03  6.074E+01   15.16 um     5967 A      7062 A   
 100.00 MeV   9.850E+03  5.573E+01   16.19 um     6175 A      7193 A   
 110.00 MeV   1.023E+04  5.155E+01   17.17 um     6360 A      7310 A   
 120.00 MeV   1.059E+04  4.799E+01   18.13 um     6527 A      7416 A   
 130.00 MeV   1.091E+04  4.492E+01   19.05 um     6680 A      7512 A   
 140.00 MeV   1.121E+04  4.225E+01   19.95 um     6820 A      7601 A   
 150.00 MeV   1.149E+04  3.990E+01   20.83 um     6950 A      7684 A   
 160.00 MeV   1.174E+04  3.781E+01   21.69 um     7072 A      7760 A   
 170.00 MeV   1.197E+04  3.595E+01   22.53 um     7186 A      7832 A   
 180.00 MeV   1.218E+04  3.428E+01   23.35 um     7295 A      7900 A   
 200.00 MeV   1.255E+04  3.138E+01   24.96 um     7667 A      8024 A   
 225.00 MeV   1.292E+04  2.843E+01   26.92 um     8177 A      8164 A   
 250.00 MeV   1.307E+04  2.601E+01   28.84 um     8638 A      8291 A   
 275.00 MeV   1.323E+04  2.400E+01   30.74 um     9065 A      8408 A   
 300.00 MeV   1.333E+04  2.229E+01   32.62 um     9464 A      8518 A   
 325.00 MeV   1.339E+04  2.082E+01   34.48 um     9842 A      8621 A   
 350.00 MeV   1.342E+04  1.955E+01   36.34 um     1.02 um     8720 A   
 375.00 MeV   1.342E+04  1.843E+01   38.20 um     1.06 um     8814 A   
 400.00 MeV   1.339E+04  1.744E+01   40.07 um     1.09 um     8905 A   
 450.00 MeV   1.328E+04  1.577E+01   43.81 um     1.21 um     9079 A   
 500.00 MeV   1.313E+04  1.441E+01   47.59 um     1.33 um     9246 A   
 550.00 MeV   1.293E+04  1.327E+01   51.42 um     1.44 um     9408 A   
 600.00 MeV   1.272E+04  1.231E+01   55.32 um     1.54 um     9566 A   
 650.00 MeV   1.249E+04  1.149E+01   59.28 um     1.64 um     9722 A   
 700.00 MeV   1.226E+04  1.078E+01   63.32 um     1.74 um     9876 A   
 800.00 MeV   1.180E+04  9.597E+00   71.63 um     2.10 um     1.02 um  
 900.00 MeV   1.135E+04  8.662E+00   80.26 um     2.43 um     1.05 um  
   1.00 GeV   1.092E+04  7.902E+00   89.25 um     2.75 um     1.08 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  4.3083E-03                keV / (ug/cm2) 
  4.3083E-03                MeV / (mg/cm2) 
  4.3083E+00                keV / (mg/cm2) 
  2.0093E-01                 eV / (1E15 atoms/cm2)
  2.0222E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
