 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 04, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\76Zn_208Pb.txt

 Ion = Zinc [30] , Mass = 76 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   3.437E+00  2.913E-01    2.32 um     7052 A      6878 A   
   9.00 MeV   3.784E+00  2.696E-01    2.52 um     7296 A      7227 A   
  10.00 MeV   4.112E+00  2.512E-01    2.71 um     7500 A      7530 A   
  11.00 MeV   4.421E+00  2.355E-01    2.89 um     7675 A      7797 A   
  12.00 MeV   4.713E+00  2.219E-01    3.05 um     7826 A      8035 A   
  13.00 MeV   4.988E+00  2.099E-01    3.21 um     7958 A      8248 A   
  14.00 MeV   5.248E+00  1.993E-01    3.37 um     8075 A      8442 A   
  15.00 MeV   5.493E+00  1.898E-01    3.51 um     8180 A      8619 A   
  16.00 MeV   5.726E+00  1.813E-01    3.65 um     8274 A      8781 A   
  17.00 MeV   5.946E+00  1.736E-01    3.79 um     8359 A      8931 A   
  18.00 MeV   6.156E+00  1.667E-01    3.93 um     8437 A      9070 A   
  20.00 MeV   6.547E+00  1.544E-01    4.18 um     8578 A      9322 A   
  22.50 MeV   6.989E+00  1.416E-01    4.49 um     8728 A      9596 A   
  25.00 MeV   7.388E+00  1.310E-01    4.77 um     8855 A      9835 A   
  27.50 MeV   7.753E+00  1.220E-01    5.05 um     8965 A      1.00 um  
  30.00 MeV   8.087E+00  1.143E-01    5.32 um     9061 A      1.02 um  
  32.50 MeV   8.397E+00  1.076E-01    5.57 um     9147 A      1.04 um  
  35.00 MeV   8.686E+00  1.017E-01    5.82 um     9223 A      1.06 um  
  37.50 MeV   8.956E+00  9.649E-02    6.06 um     9293 A      1.07 um  
  40.00 MeV   9.209E+00  9.183E-02    6.29 um     9356 A      1.08 um  
  45.00 MeV   9.673E+00  8.385E-02    6.75 um     9478 A      1.11 um  
  50.00 MeV   1.009E+01  7.725E-02    7.18 um     9584 A      1.13 um  
  55.00 MeV   1.047E+01  7.170E-02    7.60 um     9677 A      1.15 um  
  60.00 MeV   1.081E+01  6.696E-02    8.01 um     9760 A      1.17 um  
  65.00 MeV   1.112E+01  6.285E-02    8.40 um     9835 A      1.18 um  
  70.00 MeV   1.141E+01  5.926E-02    8.78 um     9903 A      1.20 um  
  80.00 MeV   1.191E+01  5.327E-02    9.53 um     1.01 um     1.22 um  
  90.00 MeV   1.233E+01  4.847E-02   10.25 um     1.02 um     1.25 um  
 100.00 MeV   1.268E+01  4.452E-02   10.94 um     1.03 um     1.27 um  
 110.00 MeV   1.298E+01  4.121E-02   11.62 um     1.04 um     1.29 um  
 120.00 MeV   1.323E+01  3.839E-02   12.29 um     1.05 um     1.30 um  
 130.00 MeV   1.344E+01  3.596E-02   12.94 um     1.06 um     1.32 um  
 140.00 MeV   1.362E+01  3.384E-02   13.59 um     1.07 um     1.33 um  
 150.00 MeV   1.376E+01  3.198E-02   14.23 um     1.08 um     1.35 um  
 160.00 MeV   1.394E+01  3.032E-02   14.86 um     1.08 um     1.36 um  
 170.00 MeV   1.407E+01  2.884E-02   15.49 um     1.09 um     1.38 um  
 180.00 MeV   1.415E+01  2.751E-02   16.11 um     1.10 um     1.39 um  
 200.00 MeV   1.426E+01  2.520E-02   17.34 um     1.12 um     1.41 um  
 225.00 MeV   1.431E+01  2.285E-02   18.88 um     1.15 um     1.44 um  
 250.00 MeV   1.428E+01  2.092E-02   20.41 um     1.18 um     1.46 um  
 275.00 MeV   1.420E+01  1.931E-02   21.95 um     1.20 um     1.49 um  
 300.00 MeV   1.408E+01  1.795E-02   23.51 um     1.23 um     1.51 um  
 325.00 MeV   1.393E+01  1.678E-02   25.08 um     1.26 um     1.54 um  
 350.00 MeV   1.376E+01  1.576E-02   26.66 um     1.28 um     1.56 um  
 375.00 MeV   1.358E+01  1.486E-02   28.27 um     1.31 um     1.58 um  
 400.00 MeV   1.339E+01  1.407E-02   29.90 um     1.33 um     1.60 um  
 450.00 MeV   1.301E+01  1.273E-02   33.24 um     1.43 um     1.65 um  
 500.00 MeV   1.264E+01  1.164E-02   36.67 um     1.52 um     1.69 um  
 550.00 MeV   1.228E+01  1.072E-02   40.20 um     1.61 um     1.73 um  
 600.00 MeV   1.194E+01  9.953E-03   43.83 um     1.70 um     1.78 um  
 650.00 MeV   1.163E+01  9.292E-03   47.56 um     1.79 um     1.82 um  
 700.00 MeV   1.134E+01  8.718E-03   51.39 um     1.88 um     1.87 um  
 800.00 MeV   1.083E+01  7.769E-03   59.34 um     2.21 um     1.96 um  
 900.00 MeV   1.039E+01  7.016E-03   67.64 um     2.52 um     2.06 um  
   1.00 GeV   1.001E+01  6.404E-03   76.27 um     2.81 um     2.16 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1343E+02                 eV / Angstrom 
  1.1343E+03                keV / micron   
  1.1343E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4539E+02                 eV / (1E15 atoms/cm2)
  3.3119E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
