 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 12, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\72Se_208Pb.txt

 Ion = Selenium [34] , Mass = 72 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   4.111E+00  3.145E-01    2.28 um     7053 A      6869 A   
  10.00 MeV   4.482E+00  2.934E-01    2.45 um     7254 A      7160 A   
  11.00 MeV   4.830E+00  2.754E-01    2.61 um     7426 A      7415 A   
  12.00 MeV   5.158E+00  2.596E-01    2.76 um     7574 A      7642 A   
  13.00 MeV   5.466E+00  2.458E-01    2.90 um     7704 A      7846 A   
  14.00 MeV   5.756E+00  2.336E-01    3.04 um     7819 A      8031 A   
  15.00 MeV   6.030E+00  2.227E-01    3.17 um     7922 A      8200 A   
  16.00 MeV   6.289E+00  2.128E-01    3.30 um     8014 A      8355 A   
  17.00 MeV   6.534E+00  2.039E-01    3.42 um     8098 A      8498 A   
  18.00 MeV   6.768E+00  1.958E-01    3.55 um     8174 A      8631 A   
  20.00 MeV   7.202E+00  1.816E-01    3.78 um     8312 A      8872 A   
  22.50 MeV   7.695E+00  1.667E-01    4.05 um     8458 A      9134 A   
  25.00 MeV   8.143E+00  1.544E-01    4.31 um     8583 A      9363 A   
  27.50 MeV   8.553E+00  1.439E-01    4.56 um     8690 A      9565 A   
  30.00 MeV   8.934E+00  1.349E-01    4.80 um     8783 A      9747 A   
  32.50 MeV   9.288E+00  1.270E-01    5.03 um     8866 A      9911 A   
  35.00 MeV   9.621E+00  1.201E-01    5.25 um     8940 A      1.01 um  
  37.50 MeV   9.935E+00  1.140E-01    5.47 um     9007 A      1.02 um  
  40.00 MeV   1.023E+01  1.085E-01    5.68 um     9069 A      1.03 um  
  45.00 MeV   1.078E+01  9.919E-02    6.08 um     9184 A      1.06 um  
  50.00 MeV   1.128E+01  9.144E-02    6.47 um     9284 A      1.08 um  
  55.00 MeV   1.174E+01  8.492E-02    6.84 um     9371 A      1.09 um  
  60.00 MeV   1.216E+01  7.934E-02    7.21 um     9449 A      1.11 um  
  65.00 MeV   1.255E+01  7.451E-02    7.55 um     9518 A      1.13 um  
  70.00 MeV   1.291E+01  7.028E-02    7.89 um     9581 A      1.14 um  
  80.00 MeV   1.355E+01  6.322E-02    8.55 um     9714 A      1.16 um  
  90.00 MeV   1.409E+01  5.755E-02    9.18 um     9829 A      1.18 um  
 100.00 MeV   1.456E+01  5.289E-02    9.78 um     9931 A      1.20 um  
 110.00 MeV   1.496E+01  4.898E-02   10.37 um     1.00 um     1.22 um  
