 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 17, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\78Zn_208Pb.txt

 Ion = Zinc [30] , Mass = 78 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   3.363E+00  2.983E-01    2.35 um     7109 A      6928 A   
   9.00 MeV   3.706E+00  2.760E-01    2.55 um     7360 A      7286 A   
  10.00 MeV   4.030E+00  2.573E-01    2.74 um     7571 A      7597 A   
  11.00 MeV   4.336E+00  2.412E-01    2.92 um     7751 A      7871 A   
  12.00 MeV   4.625E+00  2.272E-01    3.09 um     7906 A      8115 A   
  13.00 MeV   4.898E+00  2.150E-01    3.25 um     8043 A      8334 A   
  14.00 MeV   5.156E+00  2.041E-01    3.41 um     8163 A      8533 A   
  15.00 MeV   5.400E+00  1.944E-01    3.55 um     8271 A      8714 A   
  16.00 MeV   5.632E+00  1.857E-01    3.70 um     8368 A      8881 A   
  17.00 MeV   5.852E+00  1.779E-01    3.84 um     8455 A      9035 A   
  18.00 MeV   6.061E+00  1.707E-01    3.97 um     8535 A      9178 A   
  20.00 MeV   6.450E+00  1.582E-01    4.23 um     8680 A      9435 A   
  22.50 MeV   6.891E+00  1.451E-01    4.54 um     8834 A      9716 A   
  25.00 MeV   7.290E+00  1.342E-01    4.83 um     8964 A      9961 A   
  27.50 MeV   7.653E+00  1.250E-01    5.11 um     9077 A      1.02 um  
  30.00 MeV   7.987E+00  1.171E-01    5.38 um     9175 A      1.04 um  
  32.50 MeV   8.297E+00  1.103E-01    5.64 um     9263 A      1.05 um  
  35.00 MeV   8.585E+00  1.042E-01    5.89 um     9341 A      1.07 um  
  37.50 MeV   8.854E+00  9.887E-02    6.13 um     9412 A      1.09 um  
  40.00 MeV   9.107E+00  9.409E-02    6.37 um     9477 A      1.10 um  
  45.00 MeV   9.571E+00  8.592E-02    6.83 um     9601 A      1.12 um  
  50.00 MeV   9.987E+00  7.916E-02    7.27 um     9709 A      1.15 um  
  55.00 MeV   1.036E+01  7.347E-02    7.69 um     9803 A      1.16 um  
  60.00 MeV   1.071E+01  6.862E-02    8.10 um     9888 A      1.18 um  
  65.00 MeV   1.102E+01  6.441E-02    8.50 um     9964 A      1.20 um  
  70.00 MeV   1.131E+01  6.073E-02    8.89 um     1.00 um     1.21 um  
  80.00 MeV   1.181E+01  5.460E-02    9.64 um     1.02 um     1.24 um  
  90.00 MeV   1.224E+01  4.967E-02   10.36 um     1.03 um     1.26 um  
 100.00 MeV   1.260E+01  4.563E-02   11.06 um     1.04 um     1.28 um  
 110.00 MeV   1.290E+01  4.223E-02   11.74 um     1.05 um     1.30 um  
 120.00 MeV   1.316E+01  3.935E-02   12.41 um     1.06 um     1.32 um  
 130.00 MeV   1.338E+01  3.686E-02   13.07 um     1.07 um     1.34 um  
 140.00 MeV   1.356E+01  3.469E-02   13.72 um     1.08 um     1.35 um  
 150.00 MeV   1.371E+01  3.278E-02   14.36 um     1.09 um     1.37 um  
 160.00 MeV   1.386E+01  3.108E-02   15.00 um     1.10 um     1.38 um  
 170.00 MeV   1.402E+01  2.956E-02   15.63 um     1.11 um     1.39 um  
 180.00 MeV   1.412E+01  2.820E-02   16.25 um     1.11 um     1.41 um  
 200.00 MeV   1.424E+01  2.584E-02   17.49 um     1.13 um     1.43 um  
 225.00 MeV   1.431E+01  2.342E-02   19.02 um     1.16 um     1.46 um  
 250.00 MeV   1.430E+01  2.145E-02   20.56 um     1.19 um     1.48 um  
 275.00 MeV   1.423E+01  1.980E-02   22.10 um     1.22 um     1.51 um  
 300.00 MeV   1.412E+01  1.840E-02   23.65 um     1.24 um     1.53 um  
 325.00 MeV   1.398E+01  1.720E-02   25.21 um     1.27 um     1.55 um  
 350.00 MeV   1.382E+01  1.616E-02   26.79 um     1.29 um     1.58 um  
 375.00 MeV   1.365E+01  1.524E-02   28.39 um     1.32 um     1.60 um  
 400.00 MeV   1.347E+01  1.443E-02   30.01 um     1.35 um     1.62 um  
 450.00 MeV   1.310E+01  1.305E-02   33.32 um     1.44 um     1.66 um  
 500.00 MeV   1.273E+01  1.193E-02   36.73 um     1.52 um     1.71 um  
 550.00 MeV   1.238E+01  1.100E-02   40.23 um     1.61 um     1.75 um  
 600.00 MeV   1.205E+01  1.021E-02   43.84 um     1.70 um     1.79 um  
 650.00 MeV   1.173E+01  9.527E-03   47.54 um     1.79 um     1.84 um  
 700.00 MeV   1.145E+01  8.938E-03   51.34 um     1.88 um     1.88 um  
 800.00 MeV   1.093E+01  7.966E-03   59.21 um     2.20 um     1.98 um  
 900.00 MeV   1.049E+01  7.194E-03   67.43 um     2.51 um     2.07 um  
   1.00 GeV   1.010E+01  6.566E-03   75.99 um     2.80 um     2.17 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1343E+02                 eV / Angstrom 
  1.1343E+03                keV / micron   
  1.1343E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4539E+02                 eV / (1E15 atoms/cm2)
  3.2497E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
