 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 07, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\208Pb208Pb.txt

 Ion = Lead [82] , Mass = 208 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.00 MeV   2.219E+03  5.001E+03    3143 A      1298 A       904 A   
   3.25 MeV   2.306E+03  4.892E+03    3414 A      1391 A       971 A   
   3.50 MeV   2.390E+03  4.788E+03    3686 A      1483 A      1038 A   
   3.75 MeV   2.469E+03  4.689E+03    3961 A      1574 A      1106 A   
   4.00 MeV   2.545E+03  4.594E+03    4238 A      1665 A      1173 A   
   4.50 MeV   2.688E+03  4.416E+03    4797 A      1842 A      1309 A   
   5.00 MeV   2.819E+03  4.254E+03    5364 A      2017 A      1444 A   
   5.50 MeV   2.940E+03  4.104E+03    5937 A      2188 A      1580 A   
   6.00 MeV   3.053E+03  3.966E+03    6515 A      2357 A      1715 A   
   6.50 MeV   3.158E+03  3.838E+03    7099 A      2522 A      1851 A   
   7.00 MeV   3.257E+03  3.720E+03    7688 A      2685 A      1986 A   
   8.00 MeV   3.440E+03  3.508E+03    8879 A      3003 A      2256 A   
   9.00 MeV   3.609E+03  3.322E+03    1.01 um     3310 A      2524 A   
  10.00 MeV   3.768E+03  3.158E+03    1.13 um     3608 A      2791 A   
  11.00 MeV   3.922E+03  3.012E+03    1.25 um     3896 A      3056 A   
  12.00 MeV   4.073E+03  2.881E+03    1.38 um     4175 A      3318 A   
  13.00 MeV   4.223E+03  2.762E+03    1.50 um     4444 A      3577 A   
  14.00 MeV   4.375E+03  2.655E+03    1.62 um     4703 A      3832 A   
  15.00 MeV   4.529E+03  2.557E+03    1.74 um     4953 A      4084 A   
  16.00 MeV   4.686E+03  2.467E+03    1.87 um     5194 A      4332 A   
  17.00 MeV   4.847E+03  2.384E+03    1.99 um     5425 A      4575 A   
  18.00 MeV   5.012E+03  2.308E+03    2.11 um     5647 A      4814 A   
  20.00 MeV   5.354E+03  2.171E+03    2.35 um     6067 A      5277 A   
  22.50 MeV   5.807E+03  2.024E+03    2.64 um     6545 A      5827 A   
  25.00 MeV   6.284E+03  1.898E+03    2.92 um     6973 A      6342 A   
  27.50 MeV   6.781E+03  1.789E+03    3.18 um     7355 A      6822 A   
  30.00 MeV   7.295E+03  1.693E+03    3.44 um     7696 A      7269 A   
  32.50 MeV   7.822E+03  1.609E+03    3.69 um     8002 A      7683 A   
  35.00 MeV   8.356E+03  1.534E+03    3.93 um     8276 A      8068 A   
  37.50 MeV   8.896E+03  1.466E+03    4.15 um     8522 A      8424 A   
  40.00 MeV   9.438E+03  1.405E+03    4.37 um     8744 A      8755 A   
  45.00 MeV   1.052E+04  1.298E+03    4.78 um     9134 A      9349 A   
  50.00 MeV   1.158E+04  1.209E+03    5.16 um     9458 A      9865 A   
  55.00 MeV   1.262E+04  1.132E+03    5.52 um     9731 A      1.03 um  
  60.00 MeV   1.362E+04  1.065E+03    5.85 um     9963 A      1.07 um  
  65.00 MeV   1.460E+04  1.007E+03    6.17 um     1.02 um     1.11 um  
  70.00 MeV   1.553E+04  9.557E+02    6.46 um     1.03 um     1.14 um  
  80.00 MeV   1.729E+04  8.686E+02    7.02 um     1.06 um     1.19 um  
  90.00 MeV   1.891E+04  7.975E+02    7.53 um     1.09 um     1.24 um  
 100.00 MeV   2.041E+04  7.383E+02    8.00 um     1.11 um     1.28 um  
 110.00 MeV   2.179E+04  6.881E+02    8.45 um     1.13 um     1.31 um  
 120.00 MeV   2.308E+04  6.450E+02    8.87 um     1.14 um     1.34 um  
 130.00 MeV   2.428E+04  6.074E+02    9.27 um     1.15 um     1.37 um  
 140.00 MeV   2.539E+04  5.744E+02    9.66 um     1.16 um     1.39 um  
 150.00 MeV   2.644E+04  5.451E+02   10.03 um     1.17 um     1.41 um  
 160.00 MeV   2.743E+04  5.190E+02   10.38 um     1.18 um     1.43 um  
 170.00 MeV   2.835E+04  4.954E+02   10.73 um     1.19 um     1.45 um  
 180.00 MeV   2.923E+04  4.742E+02   11.07 um     1.20 um     1.47 um  
 200.00 MeV   3.085E+04  4.371E+02   11.71 um     1.21 um     1.50 um  
 225.00 MeV   3.265E+04  3.988E+02   12.48 um     1.23 um     1.53 um  
 250.00 MeV   3.424E+04  3.673E+02   13.21 um     1.24 um     1.56 um  
 275.00 MeV   3.566E+04  3.407E+02   13.91 um     1.26 um     1.58 um  
 300.00 MeV   3.694E+04  3.180E+02   14.59 um     1.27 um     1.60 um  
 325.00 MeV   3.809E+04  2.984E+02   15.25 um     1.28 um     1.62 um  
 350.00 MeV   3.912E+04  2.813E+02   15.88 um     1.29 um     1.64 um  
 375.00 MeV   4.006E+04  2.662E+02   16.51 um     1.30 um     1.66 um  
 400.00 MeV   4.091E+04  2.527E+02   17.12 um     1.30 um     1.67 um  
 450.00 MeV   4.266E+04  2.298E+02   18.30 um     1.32 um     1.70 um  
 500.00 MeV   4.399E+04  2.110E+02   19.44 um     1.34 um     1.72 um  
 550.00 MeV   4.510E+04  1.952E+02   20.56 um     1.36 um     1.75 um  
 600.00 MeV   4.602E+04  1.818E+02   21.65 um     1.37 um     1.77 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  8.8158E-04                keV / (ug/cm2) 
  8.8158E-04                MeV / (mg/cm2) 
  8.8158E-01                keV / (mg/cm2) 
  3.0449E-01                 eV / (1E15 atoms/cm2)
  6.5763E-05                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
