 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 09, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\93Nb_93Nb.txt

 Ion = Niobium [41] , Mass = 9291 amu

 Target Density =  8.5700E+00 g/cm3 = 5.5549E+19 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.50 MeV   2.661E-04  1.787E-04    2.81 mm     2.40 mm     1.96 mm  
   3.75 MeV   2.754E-04  1.710E-04    3.08 mm     2.58 mm     2.12 mm  
   4.00 MeV   2.845E-04  1.641E-04    3.36 mm     2.76 mm     2.28 mm  
   4.50 MeV   3.017E-04  1.519E-04    3.94 mm     3.12 mm     2.60 mm  
   5.00 MeV   3.180E-04  1.416E-04    4.54 mm     3.47 mm     2.92 mm  
   5.50 MeV   3.336E-04  1.328E-04    5.15 mm     3.81 mm     3.23 mm  
   6.00 MeV   3.484E-04  1.252E-04    5.77 mm     4.14 mm     3.54 mm  
   6.50 MeV   3.626E-04  1.184E-04    6.39 mm     4.46 mm     3.84 mm  
   7.00 MeV   3.763E-04  1.125E-04    7.03 mm     4.77 mm     4.14 mm  
   8.00 MeV   4.023E-04  1.024E-04    8.32 mm     5.36 mm     4.72 mm  
   9.00 MeV   4.267E-04  9.415E-05    9.62 mm     5.92 mm     5.28 mm  
  10.00 MeV   4.498E-04  8.726E-05   10.93 mm     6.44 mm     5.82 mm  
  11.00 MeV   4.717E-04  8.141E-05   12.25 mm     6.94 mm     6.34 mm  
  12.00 MeV   4.927E-04  7.637E-05   13.56 mm     7.40 mm     6.83 mm  
  13.00 MeV   5.128E-04  7.198E-05   14.88 mm     7.84 mm     7.31 mm  
  14.00 MeV   5.322E-04  6.811E-05   16.19 mm     8.26 mm     7.77 mm  
  15.00 MeV   5.509E-04  6.468E-05   17.49 mm     8.65 mm     8.22 mm  
  16.00 MeV   5.689E-04  6.161E-05   18.78 mm     9.02 mm     8.64 mm  
  17.00 MeV   5.864E-04  5.885E-05   20.07 mm     9.38 mm     9.05 mm  
  18.00 MeV   6.034E-04  5.635E-05   21.35 mm     9.71 mm     9.45 mm  
  20.00 MeV   6.122E-04  5.199E-05   23.92 mm    10.35 mm    10.22 mm  
  22.50 MeV   6.273E-04  4.749E-05   27.19 mm    11.09 mm    11.15 mm  
  25.00 MeV   6.552E-04  4.376E-05   30.46 mm    11.79 mm    12.04 mm  
  27.50 MeV   6.902E-04  4.062E-05   33.66 mm    12.42 mm    12.87 mm  
  30.00 MeV   7.292E-04  3.794E-05   36.76 mm    12.99 mm    13.65 mm  
  32.50 MeV   7.703E-04  3.562E-05   39.77 mm    13.50 mm    14.36 mm  
  35.00 MeV   8.123E-04  3.359E-05   42.67 mm    13.97 mm    15.03 mm  
  37.50 MeV   8.546E-04  3.180E-05   45.48 mm    14.39 mm    15.65 mm  
  40.00 MeV   8.967E-04  3.021E-05   48.18 mm    14.78 mm    16.22 mm  
  45.00 MeV   9.793E-04  2.749E-05   53.34 mm    15.46 mm    17.25 mm  
  50.00 MeV   1.059E-03  2.525E-05   58.19 mm    16.03 mm    18.16 mm  
