 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 28, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\142Ba_208Pb.txt

 Ion = Barium [56] , Mass = 142 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.445E+00  1.243E+00    1.79 um     6188 A      5238 A   
  10.00 MeV   2.693E+00  1.171E+00    1.98 um     6617 A      5715 A   
  11.00 MeV   2.944E+00  1.107E+00    2.16 um     7003 A      6160 A   
  12.00 MeV   3.195E+00  1.052E+00    2.34 um     7352 A      6575 A   
  13.00 MeV   3.445E+00  1.002E+00    2.51 um     7667 A      6961 A   
  14.00 MeV   3.694E+00  9.576E-01    2.68 um     7954 A      7322 A   
  15.00 MeV   3.940E+00  9.175E-01    2.84 um     8214 A      7658 A   
  16.00 MeV   4.183E+00  8.810E-01    2.99 um     8452 A      7972 A   
  17.00 MeV   4.422E+00  8.477E-01    3.14 um     8670 A      8266 A   
  18.00 MeV   4.657E+00  8.173E-01    3.28 um     8871 A      8541 A   
  20.00 MeV   5.112E+00  7.632E-01    3.56 um     9229 A      9044 A   
  22.50 MeV   5.652E+00  7.061E-01    3.88 um     9610 A      9596 A   
  25.00 MeV   6.162E+00  6.579E-01    4.19 um     9931 A      1.01 um  
  27.50 MeV   6.642E+00  6.167E-01    4.47 um     1.02 um     1.05 um  
  30.00 MeV   7.094E+00  5.809E-01    4.74 um     1.04 um     1.09 um  
  32.50 MeV   7.520E+00  5.494E-01    5.00 um     1.07 um     1.12 um  
  35.00 MeV   7.924E+00  5.216E-01    5.25 um     1.08 um     1.15 um  
  37.50 MeV   8.306E+00  4.968E-01    5.49 um     1.10 um     1.18 um  
  40.00 MeV   8.670E+00  4.745E-01    5.72 um     1.12 um     1.21 um  
  45.00 MeV   9.350E+00  4.361E-01    6.17 um     1.14 um     1.26 um  
  50.00 MeV   9.976E+00  4.040E-01    6.58 um     1.17 um     1.30 um  
  55.00 MeV   1.056E+01  3.767E-01    6.98 um     1.19 um     1.33 um  
