 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 10, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\140Sm_Si.txt

 Ion = Samarium [62] , Mass = 140 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.818E+03  7.023E+02    3.04 um     3159 A      3415 A   
  10.00 MeV   3.029E+03  6.567E+02    3.31 um     3312 A      3631 A   
  11.00 MeV   3.229E+03  6.174E+02    3.57 um     3447 A      3829 A   
  12.00 MeV   3.419E+03  5.831E+02    3.82 um     3567 A      4010 A   
  13.00 MeV   3.600E+03  5.529E+02    4.06 um     3674 A      4176 A   
  14.00 MeV   3.773E+03  5.261E+02    4.30 um     3772 A      4330 A   
  15.00 MeV   3.938E+03  5.020E+02    4.52 um     3861 A      4473 A   
  16.00 MeV   4.096E+03  4.803E+02    4.74 um     3942 A      4606 A   
  17.00 MeV   4.247E+03  4.607E+02    4.95 um     4018 A      4731 A   
  18.00 MeV   4.391E+03  4.428E+02    5.16 um     4087 A      4849 A   
  20.00 MeV   4.663E+03  4.113E+02    5.56 um     4230 A      5063 A   
  22.50 MeV   4.975E+03  3.783E+02    6.03 um     4395 A      5301 A   
  25.00 MeV   5.259E+03  3.508E+02    6.49 um     4536 A      5512 A   
  27.50 MeV   5.519E+03  3.273E+02    6.92 um     4661 A      5700 A   
  30.00 MeV   5.760E+03  3.072E+02    7.33 um     4772 A      5871 A   
  32.50 MeV   5.984E+03  2.896E+02    7.74 um     4871 A      6027 A   
  35.00 MeV   6.194E+03  2.741E+02    8.13 um     4962 A      6170 A   
  37.50 MeV   6.391E+03  2.604E+02    8.50 um     5045 A      6303 A   
  40.00 MeV   6.577E+03  2.481E+02    8.87 um     5121 A      6426 A   
  45.00 MeV   6.923E+03  2.270E+02    9.59 um     5305 A      6649 A   
  50.00 MeV   7.240E+03  2.095E+02   10.27 um     5466 A      6847 A   
  55.00 MeV   7.535E+03  1.947E+02   10.92 um     5609 A      7024 A   
  60.00 MeV   7.812E+03  1.821E+02   11.56 um     5737 A      7185 A   
  65.00 MeV   8.075E+03  1.711E+02   12.17 um     5854 A      7332 A   
  70.00 MeV   8.326E+03  1.615E+02   12.77 um     5960 A      7467 A   
  80.00 MeV   8.799E+03  1.455E+02   13.91 um     6253 A      7708 A   
  90.00 MeV   9.240E+03  1.326E+02   15.00 um     6505 A      7918 A   
 100.00 MeV   9.656E+03  1.219E+02   16.04 um     6725 A      8103 A   
 110.00 MeV   1.005E+04  1.130E+02   17.04 um     6920 A      8270 A   
 120.00 MeV   1.043E+04  1.054E+02   18.01 um     7095 A      8419 A   
 130.00 MeV   1.079E+04  9.880E+01   18.94 um     7254 A      8556 A   
 140.00 MeV   1.113E+04  9.305E+01   19.84 um     7399 A      8681 A   
 150.00 MeV   1.146E+04  8.799E+01   20.72 um     7532 A      8797 A   
 160.00 MeV   1.177E+04  8.349E+01   21.57 um     7656 A      8904 A   
 170.00 MeV   1.207E+04  7.947E+01   22.40 um     7771 A      9003 A   
 180.00 MeV   1.235E+04  7.584E+01   23.22 um     7878 A      9097 A   
 200.00 MeV   1.289E+04  6.956E+01   24.79 um     8226 A      9267 A   
 225.00 MeV   1.350E+04  6.313E+01   26.67 um     8688 A      9455 A   
 250.00 MeV   1.404E+04  5.787E+01   28.48 um     9091 A      9620 A   
 275.00 MeV   1.452E+04  5.346E+01   30.22 um     9449 A      9769 A   
 300.00 MeV   1.496E+04  4.973E+01   31.91 um     9772 A      9904 A   
 325.00 MeV   1.524E+04  4.651E+01   33.56 um     1.01 um     1.00 um  
 350.00 MeV   1.547E+04  4.372E+01   35.18 um     1.03 um     1.01 um  
 375.00 MeV   1.571E+04  4.126E+01   36.78 um     1.06 um     1.03 um  
 400.00 MeV   1.592E+04  3.908E+01   38.36 um     1.09 um     1.04 um  
