 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 07, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\72Se_Si.txt

 Ion = Selenium [34] , Mass = 72 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.504E+01  7.422E-01    3.47 um     3198 A      3798 A   
   9.00 MeV   1.609E+01  6.811E-01    3.73 um     3281 A      3937 A   
  10.00 MeV   1.703E+01  6.303E-01    3.98 um     3351 A      4059 A   
  11.00 MeV   1.786E+01  5.872E-01    4.21 um     3413 A      4166 A   
  12.00 MeV   1.860E+01  5.501E-01    4.44 um     3467 A      4263 A   
  13.00 MeV   1.926E+01  5.179E-01    4.66 um     3516 A      4350 A   
  14.00 MeV   1.987E+01  4.897E-01    4.87 um     3561 A      4430 A   
  15.00 MeV   2.042E+01  4.646E-01    5.08 um     3602 A      4504 A   
  16.00 MeV   2.093E+01  4.422E-01    5.28 um     3639 A      4572 A   
  17.00 MeV   2.140E+01  4.221E-01    5.48 um     3674 A      4636 A   
  18.00 MeV   2.184E+01  4.039E-01    5.67 um     3707 A      4696 A   
  20.00 MeV   2.265E+01  3.722E-01    6.05 um     3786 A      4806 A   
  22.50 MeV   2.355E+01  3.395E-01    6.51 um     3884 A      4927 A   
  25.00 MeV   2.436E+01  3.125E-01    6.95 um     3972 A      5036 A   
  27.50 MeV   2.511E+01  2.898E-01    7.38 um     4051 A      5134 A   
  30.00 MeV   2.581E+01  2.705E-01    7.80 um     4124 A      5224 A   
  32.50 MeV   2.647E+01  2.537E-01    8.20 um     4190 A      5306 A   
  35.00 MeV   2.710E+01  2.391E-01    8.60 um     4252 A      5382 A   
  37.50 MeV   2.770E+01  2.262E-01    8.99 um     4310 A      5453 A   
  40.00 MeV   2.827E+01  2.147E-01    9.37 um     4365 A      5519 A   
  45.00 MeV   2.936E+01  1.952E-01   10.11 um     4525 A      5640 A   
  50.00 MeV   3.036E+01  1.792E-01   10.83 um     4668 A      5749 A   
  55.00 MeV   3.129E+01  1.657E-01   11.52 um     4797 A      5847 A   
  60.00 MeV   3.216E+01  1.543E-01   12.19 um     4916 A      5937 A   
  65.00 MeV   3.296E+01  1.445E-01   12.85 um     5025 A      6020 A   
  70.00 MeV   3.370E+01  1.359E-01   13.49 um     5127 A      6097 A   
  80.00 MeV   3.503E+01  1.217E-01   14.74 um     5456 A      6237 A   
  90.00 MeV   3.617E+01  1.103E-01   15.95 um     5744 A      6361 A   
 100.00 MeV   3.714E+01  1.010E-01   17.12 um     6003 A      6473 A   
 110.00 MeV   3.795E+01  9.329E-02   18.26 um     6239 A      6576 A   
 120.00 MeV   3.863E+01  8.671E-02   19.38 um     6457 A      6671 A   
 130.00 MeV   3.919E+01  8.105E-02   20.49 um     6661 A      6760 A   
 140.00 MeV   3.966E+01  7.614E-02   21.57 um     6853 A      6844 A   
 150.00 MeV   4.005E+01  7.182E-02   22.65 um     7036 A      6924 A   
 160.00 MeV   4.023E+01  6.800E-02   23.72 um     7212 A      6999 A   
 170.00 MeV   4.017E+01  6.459E-02   24.79 um     7382 A      7072 A   
 180.00 MeV   4.014E+01  6.152E-02   25.86 um     7549 A      7143 A   
 200.00 MeV   4.009E+01  5.624E-02   28.01 um     8158 A      7279 A   
 225.00 MeV   3.981E+01  5.085E-02   30.70 um     9028 A      7439 A   
 250.00 MeV   3.938E+01  4.646E-02   33.42 um     9833 A      7593 A   
 275.00 MeV   3.884E+01  4.281E-02   36.17 um     1.06 um     7742 A   
 300.00 MeV   3.823E+01  3.972E-02   38.96 um     1.13 um     7888 A   
 325.00 MeV   3.757E+01  3.707E-02   41.80 um     1.20 um     8032 A   
 350.00 MeV   3.689E+01  3.477E-02   44.69 um     1.27 um     8175 A   
 375.00 MeV   3.619E+01  3.275E-02   47.63 um     1.34 um     8317 A   
 400.00 MeV   3.550E+01  3.097E-02   50.63 um     1.41 um     8460 A   
 450.00 MeV   3.413E+01  2.796E-02   56.82 um     1.66 um     8747 A   
 500.00 MeV   3.281E+01  2.551E-02   63.25 um     1.90 um     9039 A   
