 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 28, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\107Ag_107Ag.txt

 Ion = Silver [47] , Mass = 106.905 amu

 Target Density =  1.0473E+01 g/cm3 = 5.8467E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ag     47    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   4.951E+00  1.042E+00    1.60 um     3650 A      3493 A   
  10.00 MeV   5.492E+00  9.736E-01    1.74 um     3812 A      3728 A   
  11.00 MeV   6.028E+00  9.147E-01    1.87 um     3951 A      3936 A   
  12.00 MeV   6.557E+00  8.634E-01    2.00 um     4070 A      4121 A   
  13.00 MeV   7.076E+00  8.182E-01    2.11 um     4173 A      4287 A   
  14.00 MeV   7.584E+00  7.781E-01    2.22 um     4264 A      4437 A   
  15.00 MeV   8.080E+00  7.422E-01    2.33 um     4344 A      4572 A   
  16.00 MeV   8.564E+00  7.099E-01    2.43 um     4414 A      4695 A   
  17.00 MeV   9.036E+00  6.806E-01    2.52 um     4478 A      4808 A   
  18.00 MeV   9.495E+00  6.539E-01    2.61 um     4535 A      4911 A   
  20.00 MeV   1.038E+01  6.070E-01    2.78 um     4636 A      5094 A   
  22.50 MeV   1.141E+01  5.580E-01    2.98 um     4741 A      5289 A   
  25.00 MeV   1.238E+01  5.170E-01    3.17 um     4827 A      5453 A   
  27.50 MeV   1.328E+01  4.823E-01    3.34 um     4899 A      5595 A   
  30.00 MeV   1.413E+01  4.524E-01    3.51 um     4961 A      5720 A   
  32.50 MeV   1.493E+01  4.264E-01    3.66 um     5014 A      5830 A   
  35.00 MeV   1.568E+01  4.034E-01    3.81 um     5061 A      5928 A   
  37.50 MeV   1.639E+01  3.831E-01    3.95 um     5102 A      6016 A   
  40.00 MeV   1.706E+01  3.649E-01    4.09 um     5139 A      6097 A   
  45.00 MeV   1.830E+01  3.337E-01    4.35 um     5209 A      6238 A   
  50.00 MeV   1.942E+01  3.079E-01    4.59 um     5267 A      6359 A   
  55.00 MeV   2.043E+01  2.861E-01    4.83 um     5318 A      6464 A   
  60.00 MeV   2.136E+01  2.674E-01    5.05 um     5362 A      6556 A   
  65.00 MeV   2.222E+01  2.513E-01    5.26 um     5400 A      6639 A   
  70.00 MeV   2.300E+01  2.371E-01    5.47 um     5435 A      6714 A   
  80.00 MeV   2.440E+01  2.134E-01    5.86 um     5509 A      6845 A   
  90.00 MeV   2.560E+01  1.944E-01    6.24 um     5572 A      6956 A   
 100.00 MeV   2.665E+01  1.788E-01    6.60 um     5628 A      7054 A   
 110.00 MeV   2.755E+01  1.656E-01    6.95 um     5677 A      7140 A   
 120.00 MeV   2.835E+01  1.544E-01    7.29 um     5722 A      7218 A   
 130.00 MeV   2.905E+01  1.447E-01    7.62 um     5763 A      7288 A   
 140.00 MeV   2.966E+01  1.363E-01    7.94 um     5801 A      7353 A   
 150.00 MeV   3.020E+01  1.289E-01    8.25 um     5837 A      7414 A   
 160.00 MeV   3.068E+01  1.223E-01    8.57 um     5871 A      7470 A   
 170.00 MeV   3.110E+01  1.163E-01    8.87 um     5903 A      7523 A   
 180.00 MeV   3.147E+01  1.110E-01    9.18 um     5933 A      7573 A   
 200.00 MeV   3.209E+01  1.018E-01    9.77 um     6020 A      7665 A   
 225.00 MeV   3.284E+01  9.237E-02   10.50 um     6138 A      7770 A   
 250.00 MeV   3.339E+01  8.464E-02   11.22 um     6248 A      7864 A   
 275.00 MeV   3.378E+01  7.819E-02   11.93 um     6352 A      7952 A   
 300.00 MeV   3.412E+01  7.271E-02   12.63 um     6451 A      8033 A   
 325.00 MeV   3.437E+01  6.800E-02   13.32 um     6546 A      8109 A   
 350.00 MeV   3.454E+01  6.390E-02   14.01 um     6638 A      8182 A   
 375.00 MeV   3.465E+01  6.030E-02   14.70 um     6728 A      8251 A   
 400.00 MeV   3.470E+01  5.710E-02   15.39 um     6815 A      8318 A   
 450.00 MeV   3.469E+01  5.170E-02   16.76 um     7118 A      8445 A   
 500.00 MeV   3.456E+01  4.728E-02   18.14 um     7408 A      8564 A   
 550.00 MeV   3.434E+01  4.360E-02   19.52 um     7690 A      8679 A   
 600.00 MeV   3.407E+01  4.048E-02   20.91 um     7964 A      8790 A   
 650.00 MeV   3.376E+01  3.781E-02   22.32 um     8234 A      8898 A   
 700.00 MeV   3.343E+01  3.549E-02   23.74 um     8499 A      9004 A   
 800.00 MeV   3.271E+01  3.165E-02   26.62 um     9469 A      9212 A   
 900.00 MeV   3.197E+01  2.860E-02   29.57 um     1.04 um     9417 A   
   1.00 GeV   3.123E+01  2.611E-02   32.59 um     1.13 um     9620 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0473E+02                 eV / Angstrom 
  1.0473E+03                keV / micron   
  1.0473E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.7912E+02                 eV / (1E15 atoms/cm2)
  9.8259E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
